date,BTC,ETH,XRP,USDT,LINK,BCH,LTC,ADA,XLM,DOT,BNB,BSV,USDC,EOS,TRX,WBTC,XMR,XTZ,XEM,CRO,LEO,FIL,NEO,ATOM,DAI,VET,DASH,MIOTA,HT,REV,UNI,ZEC,ETC,AAVE,YFI,WAVES,BUSD,THETA,CEL,MKR,OMG,SNX,ONT,COMP,UMA,DOGE,FTT,KSM,ALGO,BAT
2/27/2018,10725.59961,878.2650146,0.947305024,1.000519991,0.723957002,1246.660034,216.598999,0.335536003,0.36205101,,10.65989971,,,8.573060036,0.042731199,,302.5409851,4.363550186,0.401762009,,,18.70840073,142.4989929,,,,615.8460083,1.973899961,2.585510015,2.406389952,,408.9660034,36.24810028,,,6.588960171,,0.139496997,,1054.300049,20.13820076,,,,,0.00629111,,,,0.365449011
2/26/2018,10366.7002,869.3150024,0.956858993,0.999561012,0.691446006,1250.560059,220.9620056,0.338335007,0.364578992,,9.902319908,,,8.13049984,0.041768599,,293.6080017,3.964109898,0.402877003,,,18.19930077,134.1730042,,,,621.2689819,1.868039966,2.305649996,2.34890008,,404.2380066,36.07920074,,,6.701819897,,0.125552997,,1037.540039,17.9666996,,,,,0.00633892,,,,0.365594
2/25/2018,9664.730469,844.8099976,0.943486989,1.000339985,0.675715029,1178.099976,220.4750061,0.344033003,0.35730201,,9.346599579,,,7.895410061,0.039883301,,281.0230103,4.673940182,0.398644,,,17.09930038,118.4639969,,,,591.6879883,1.815909982,2.243760109,2.281949997,,391.2479858,36.41279984,,,6.486070156,,0.114001997,,997.7680054,16.77000046,,,,,0.00614236,,,,0.356711
2/24/2018,9813.070313,840.5150146,0.95440203,1.002840042,0.650958002,1193.27002,209.4219971,0.322966009,0.355163008,,9.141909599,,,8.194439888,0.040929198,,273.7900085,4.841519833,0.406426013,,,17.92200089,118.5739975,,,,595.0100098,1.776010036,2.273289919,2.290640116,,392.2810059,38.84270096,,,6.564919949,,0.126267999,,986.0549927,16.75149918,,,,,0.00632429,,,,0.339744985
2/23/2018,10301.09961,864.1890259,0.998854995,1.001569986,0.674790978,1270.709961,209.3090057,0.345257998,0.381985009,,9.692110062,,,8.582169533,0.042874899,,285.7080078,4.694620132,0.439576,,,19.14539909,121.6470032,,,,631.6599731,1.752210021,2.30092001,2.359649897,,416.322998,38.03979874,,,6.754310131,,0.130729005,,1024.780029,17.57309914,,,,,0.00664789,,,,0.35938701
2/22/2018,10005,812.8449707,0.941788018,1.004089952,0.601922989,1219.48999,195.3079987,0.337870985,0.366447002,,8.904029846,,,8.092359543,0.0406744,,282.7600098,4.055160046,0.432244986,,,19.28580093,114.0830002,,,,632.9630127,1.624969959,2.166680098,2.423239946,,397.7890015,32.80649948,,,6.580210209,,0.129894003,,959.0369873,16.60199928,,,,,0.00625877,,,,0.341856003
2/21/2018,10690.40039,849.9710083,1.015390038,1.000970006,0.653669,1308.459961,213.352005,0.364441007,0.396764994,,9.380789757,,,8.76060009,0.044580001,,322.6069946,3.528620005,0.464439005,,,19.38500023,120.9560013,,,,670.3850098,1.756870031,2.359570026,2.673810005,,434.8009949,36.6330986,,,7.272329807,,0.127977997,,993.289978,18.05859947,,,,,0.00658094,,,,0.363676995
2/20/2018,11403.7002,895.3709717,1.089460015,1.000609994,0.699926019,1418.72998,232.8509979,0.378778994,0.402289003,,9.904509544,,,9.277440071,0.046861,,304.3959961,3.908080101,0.484396994,,,21.11260033,128.3580017,,,,685.0419922,1.912179947,2.430589914,2.787019968,,438.5660095,38.46979904,,,8.025790215,,0.144191995,,1057.060059,18.40360069,,,,,0.00709445,,,,0.39172399
2/19/2018,11225.2998,943.8649902,1.144420028,1.000609994,0.774362028,1534.77002,223.0570068,0.391472012,0.452932,,11.07569981,,,9.683480263,0.051541999,,316.493988,3.443089962,0.529260993,,,22.69370079,137.4660034,,,,728.7340088,2.085020065,2.512799978,3.301049948,,472.9729919,39.29399872,,,8.102330208,,0.169770002,,1111.339966,17.68729973,,,,,0.00669667,,,,0.425790995
2/18/2018,10551.7998,923.9210205,1.120460033,1.005190015,0.76176101,1487.459961,215.7359924,0.385618001,0.450399011,,10.70240021,,,9.378089905,0.049605802,,300.1180115,2.872950077,0.530407012,,,21.7439003,127.3759995,,,,689.28302,1.981789947,2.345530033,3.157769918,,451.0220032,34.88000107,,,7.539070129,,0.166217998,,1077.589966,16.65530014,,,,,0.00642449,,,,0.424600005
2/17/2018,11112.7002,974.1149902,1.204980016,1.003700018,0.67248702,1551.390015,229.4649963,0.419883013,0.479075015,,11.68929958,,,10.15369987,0.0549137,,325.6650085,2.745069981,0.598879993,,,22.02319908,136.75,,,,742.1619873,2.196490049,2.559210062,4.065340042,,490.8399963,34.98649979,,,7.841859818,,0.166374996,,1165.319946,18.28809929,,,,,0.00704943,,,,0.479139
2/16/2018,10233.90039,944.210022,1.138030052,1.002099991,0.639627993,1552.199951,230.1239929,0.403809994,0.455446005,,11.20160007,,,10.01860046,0.052448601,,296.4769897,2.693419933,0.568886995,,,21.25909996,128.8480072,,,,698.8610229,2.103950024,2.486360073,2.819129944,,481.519989,35.0340004,,,7.900430202,,0.140652999,,1143.949951,18.16839981,,,,,0.00703369,,,,0.435562998
2/15/2018,10166.40039,936.9760132,1.146860003,1.005409956,0.565250993,1375.810059,225.4259949,0.409368008,0.453556001,,10.93109989,,,10.16819954,0.046496,,303.2510071,2.572020054,0.561358988,,,21.78129959,123.2910004,,,,703.8560181,2.125760078,2.371609926,3.069020033,,486.7489929,34.53179932,,,8.071929932,,0.142141998,,1136.920044,16.66950035,,,,,0.00734731,,,,0.414573997
2/14/2018,9494.629883,923.5609741,1.14162004,1.000769973,0.568252981,1362.27002,213.3589935,0.396907985,0.453887999,,10.40060043,,,9.966170311,0.045935798,,276.6619873,2.496690035,0.570005,,,21.31550026,122.5179977,,,,678.9760132,2.031970024,2.829509974,2.42475009,,483.7919922,35.04180145,,,6.423870087,,0.128849998,,1119.5,15.66139984,,,,,0.00673031,,,,0.395895988
2/13/2018,8598.30957,845.2579956,1.02741003,1.001099944,0.570758998,1231.97998,159.5540009,0.373313993,0.410614014,,8.986780167,,,9.213179588,0.0433558,,234.6889954,2.606509924,0.533186018,,,20.74069977,111.1750031,,,,595.473999,1.814620018,2.191099882,3.388370037,,447.1319885,33.9612999,,,5.604340076,,0.114807002,,1010.039978,12.9946003,,,,,0.00563752,,,,0.347662985
2/12/2018,8926.570313,868.7069702,1.081009984,1.000090003,0.490281999,1283.910034,161.5659943,0.384315014,0.395648986,,9.322469711,,,9.180689812,0.0461163,,247.5679932,3.218199968,0.557893991,,,19.89010048,113.2460022,,,,620.5620117,1.870859981,1.574200034,3.105190039,,462.2399902,29.88150024,,,5.723539829,,0.116731003,,1074.469971,12.84119987,,,,,0.0054721,,,,0.380450994
2/11/2018,8129.970215,814.6599731,1.004160047,0.999251008,0.416157007,1217.640015,148.9900055,0.369769007,0.370005012,,8.704910278,,,8.414509773,0.0424009,,229.4850006,2.981820107,0.528639972,,,19.72870064,103.3990021,,,,580.0170288,1.701930046,1.536649942,2.474260092,,434.1579895,24.12899971,,,5.450749874,,0.116703004,,987.7969971,11.85560036,,,,,0.00495638,,,,0.333647013
2/10/2018,8621.900391,860.414978,1.070739985,1.003700018,0.419874012,1257.310059,155.5930023,0.405871987,0.406856,,9.255970001,,,9.100609779,0.048699301,,250.0299988,3.274800062,0.590511024,,,20.47249985,110.6259995,,,,634.0960083,1.860460043,1.548629999,2.504810095,,483.4190063,24.51549911,,,5.72397995,,0.130149007,,1064.130005,12.51299953,,,,,0.00498946,,,,0.361326009
2/9/2018,8736.980469,883.8649902,0.954428017,1.002110004,0.435193986,1312.109985,163.9499969,0.39160201,0.401068002,,9.730460167,,,9.653369904,0.047967501,,260.4330139,3.16982007,0.59048599,,,20.34810066,117.5680008,,,,637.8179932,1.958109975,1.585669994,2.447720051,,475.7210083,25.99799919,,,6.042580128,,0.142076001,,1093.800049,13.19900036,,,,,0.00500015,,,,0.387052
2/8/2018,8265.589844,817.8070068,0.805262983,1.01891005,0.411080003,1284.560059,149.4660034,0.356584013,0.363564998,,8.595499992,,,8.514829636,0.036725201,,247.223999,2.953939915,0.543093979,,,20.50919914,112.4300003,,,,605.0050049,1.783450007,1.429080009,1.984099984,,435.9140015,21.7935009,,,5.576620102,,0.129903004,,1008.619995,11.89410019,,,,,0.00456612,,,,0.372875988
2/7/2018,7621.299805,757.0679932,0.723895013,1.001399994,0.376771003,957.960022,138.2030029,0.340447009,0.342124999,,8.095009804,,,7.614009857,0.032745801,,207.2749939,2.415740013,0.536718011,,,18.7845993,102.5009995,,,,521.9879761,1.600219965,1.287420034,1.903859973,,354.3469849,18.15749931,,,4.971529961,,0.121583998,,914.2869873,10.90250015,,,,,0.00429693,,,,0.340784997
2/6/2018,7754,793.1220093,0.776392996,1.010089993,0.425247997,974.5250244,142.9909973,0.369753003,0.370810986,,8.288849831,,,8.340229988,0.036477599,,212.2890015,2.46371007,0.584200025,,,22.38509941,105.9459991,,,,528.5009766,1.623180032,1.348649979,1.744289994,,372.3850098,19.38850021,,,5.058670044,,0.137095004,,910.7940063,11.36900043,,,,,0.00436067,,,,0.357246011
2/5/2018,6955.27002,697.9509888,0.691798985,0.996308029,0.341506004,887.4130249,125.3300018,0.327371001,0.331191987,,6.705029964,,,7.057549953,0.0301608,,179.4869995,2.413929939,0.449672014,,,19.83679962,82.36569977,,,,451.428009,1.445230007,1.201480031,1.292760015,,303.605011,16.52680016,,,4.535459995,,0.117059,,821.4249878,9.266799927,,,,,0.0035332,,,,0.29508701
2/4/2018,8277.009766,834.6820068,0.815702975,1.010130048,0.434370995,1165.380005,148.0249939,0.379303008,0.377231002,,8.458640099,,,8.605660439,0.037932999,,221.0460052,3.0666399,0.550870001,,,22.06679916,107.4550018,,,,549.9639893,1.744109988,1.399620056,1.623620033,,346.9119873,21.03739929,,,5.741409779,,0.151717007,,1061.910034,12.06239986,,,,,0.004399,,,,0.385504007
2/3/2018,9174.910156,964.0189819,0.924043,1.001309991,0.518558025,1272.5,160.25,0.438836008,0.430056006,,9.749679565,,,9.839940071,0.044472098,,251.5879974,3.175699949,0.628795028,,,23.41909981,122.9649963,,,,637.3720093,1.989410043,1.429859996,1.542899966,,388.54599,24.19669914,,,6.62582016,,0.187378004,,1212.869995,14.05459976,,,,,0.00516412,,,,0.44857201
2/2/2018,8830.75,915.7849731,0.884783983,0.990746975,0.49457401,1191.140015,131.3789978,0.390534014,0.405075014,,9.652290344,,,9.785340309,0.0407991,,235.6300049,2.851900101,0.582651973,,,24.67499924,120.1259995,,,,586.8800049,1.80795002,,1.432410002,,383.5499878,23.07279968,,,6.202020168,,0.171195,,1148.22998,13.25199986,,,,,0.00447468,,,,0.416206002
2/1/2018,9170.540039,1036.790039,0.962530017,0.986939013,0.520346999,1274.349976,142.2969971,0.421671987,0.456454992,,9.515839577,,,10.2098999,0.046227399,,240.9649963,3.063600063,0.618264973,,,23.42370033,126.0029984,,,,617.0410156,1.906839967,,1.467880011,,400.7430115,24.96999931,,,6.665329933,,0.191733003,,1272.670044,13.98589993,,,,,0.00502915,,,,0.462054014
1/31/2018,10221.09961,1118.310059,1.162389994,0.990274012,0.620145977,1486.890015,163.3509979,0.519315004,0.539797008,,11.14500046,,,12.20460033,0.054453999,,272.8890076,3.388780117,0.77985698,,,24.60320091,145.7579956,,,,697.4589844,2.308150053,,1.954249978,,397.8819885,28.75720024,,,7.678890228,,0.216922998,,1386.98999,15.74209976,,,,,0.00601021,,,,0.517064989
1/30/2018,10106.2998,1071.130005,1.138560057,0.986486018,0.596777976,1470.550049,165.276001,0.531912982,0.489648014,,11.2507,,,11.56480026,0.0537613,,274.0159912,3.435830116,0.776490986,,,24.22699928,146.279007,,,,676.9099731,2.218760014,,1.599349976,,383.473999,27.13369942,,,7.609049797,,0.215544999,,1277.839966,14.91609955,,,,,0.00602368,,,,0.509348989
1/29/2018,11296.40039,1182.359985,1.32396996,0.995319009,0.697712004,1657.140015,181.6640015,0.623203993,0.58928299,,12.76449966,,,14.00889969,0.064000897,,316.6279907,3.282089949,0.935431004,,,24.5951004,168.1410065,,,,767.6859741,2.576390028,,1.113520026,,448.6149902,31.71489906,,,8.712820053,,0.28054899,,1403.349976,16.90690041,,,,,0.00696695,,,,0.607160985
1/28/2018,11786.2998,1246.01001,1.399600029,0.988789976,0.760600984,1746.25,193.8650055,0.670286,0.634420991,,13.54020023,,,15.02050018,0.065494902,,332.1669922,4.578219891,1.030560017,,,25.64489937,152.1560059,,,,812.2420044,2.521780014,,0.803489983,,471.9869995,32.90060043,,,9.196240425,,0.295203,,1488.359985,17.08919907,,,,,0.00746456,,,,0.650048971
1/27/2018,11440.7002,1107.069946,1.219110012,0.993324995,0.780674994,1628.630005,180.8860016,0.616832972,0.613061011,,13.25300026,,,14.27449989,0.0684219,,321.355011,4.090620041,1.058050036,,,24.46479988,140.2030029,,,,773.84198,2.449330091,,0.684194028,,451.6940002,29.49349976,,,9.111499786,,0.276172996,,1439.890015,15.97509956,,,,,0.00737272,,,,0.662214994
1/26/2018,11171.40039,1055.170044,1.217270017,1.004140019,0.709852993,1603.900024,176.7339935,0.623381972,0.63391602,,13.21819973,,,14.34490013,0.066629998,,323.6849976,4.108009815,0.839973986,,,24.55800056,137.8880005,,,,782.4110107,2.373399973,,0.712253988,,456.9440002,28.79509926,,,8.956089973,,0.299984992,,1472.359985,16.57530022,,,,,0.00723671,,,,0.558874011
1/25/2018,11259.40039,1056.030029,1.312229991,0.999594986,0.760437012,1642.119995,180.2720032,0.637494981,0.608253002,,13.22840023,,,14.31459999,0.0687657,,317.1029968,4.035490036,0.949100018,,,24.19659996,138.003006,,,,795.6550293,2.365210056,,0.777643979,,472.9729919,29.19420052,,,9.064579964,,0.294344991,,1345.569946,17.95770073,,,,,0.00766664,,,,0.555015028
1/24/2018,11359.40039,1058.780029,1.357149959,0.997484028,0.792863011,1639.130005,179.9869995,0.622207999,0.567013979,,13.62870026,,,13.83409977,0.070420802,,317.3999939,4.244269848,0.963750005,,,23.8852005,136.4089966,,,,775.1099854,2.434619904,,0.728294015,,451.7290039,29.60409927,,,8.812820435,,0.213195994,,1535.290039,17.85000038,,,,,0.00708314,,,,0.543128014
1/23/2018,10868.40039,986.2290039,1.337069988,1.005049944,0.801917017,1621.459961,177.8070068,0.563069999,0.486185014,,13.09350014,,,12.97130013,0.068571702,,308.4609985,4.744820118,0.942382991,,,23.37210083,121.6039963,,,,757.3410034,2.495830059,,0.748824,,442.0020142,28.36650085,,,8.203439713,,0.147170007,,1523.410034,16.04529953,,,,,0.00667335,,,,0.578113973
1/22/2018,10931.40039,1003.26001,1.357349992,1.00504005,0.802857995,1621.920044,180.0079956,0.570457995,0.48633799,,13.0145998,,,13.65810013,0.071411699,,315.8980103,4.731210232,0.991464972,,,23.32519913,123.663002,,,,763.1989746,2.468240023,,0.771954,,446.7919922,29.26460075,,,8.301879883,,0.153641,,1524.560059,15.65579987,,,,,0.00673356,,,,0.511591017
1/21/2018,11600.09961,1049.579956,1.38004005,0.999861002,0.887827992,1776.640015,190.4210052,0.613162994,0.464116991,,14.06830025,,,13.43599987,0.071186103,,345.07901,4.584559917,1.06656003,,,23.66080093,131.0950012,,,,818.2739868,2.766829967,,0.80447799,,487.0180054,30.32209969,,,8.267660141,,0.165059999,,1576.72998,16.96549988,,,,,0.00713115,,,,0.555486977
1/20/2018,12899.2002,1155.150024,1.578619957,1.001109958,1.219300032,2032.119995,211.0180054,0.707509995,0.534677029,,16.19029999,,,15.51869965,0.085201301,,383.7890015,4.987209797,1.205330014,,,25.16500092,149.9420013,,,,926.1209717,3.004909992,,0.878198981,,557.598999,35.00910187,,,9.600529671,,0.189888,,1690.189941,19.71109962,,,,,0.0084476,,,,0.652432978
1/19/2018,11607.40039,1039.099976,1.552049994,1.004539967,0.812905014,1769.619995,192.9640045,0.650497973,0.506232023,,14.9406004,,,11.18449974,0.080499202,,364.6210022,4.74364996,1.096349955,,,23.49580002,139.4949951,,,,846.164978,2.697170019,,0.803779006,,524.3369751,31.70429993,,,8.781149864,,0.180430993,,1560.26001,18.43260002,,,,,0.0078706,,,,0.593370974
1/18/2018,11474.90039,1036.280029,1.596580029,1.023110032,0.744229972,1756.75,192.8370056,0.659843028,0.509522974,,14.28040028,,,10.50510025,0.083179101,,316.4679871,5.13297987,1.078529954,,,23.3491993,142.6560059,,,,835.4890137,2.754770041,,0.838030994,,490.0830078,30.18619919,,,8.598110199,,0.195549995,,1654.819946,17.72929955,,,,,0.00796893,,,,0.591966987
1/17/2018,11188.59961,1014.25,1.306339979,1.014529943,0.698634028,1748.050049,186.5160065,0.629101992,0.477187008,,14.20320034,,,10.1942997,0.075622901,,319.1860046,4.528019905,1.020480037,,,24.93040085,141.3699951,,,,793.5679932,2.716619968,,0.805118978,,496.8169861,29.12360001,,,8.087340355,,0.183236003,,1046.27002,18.0564003,,,,,0.00764791,,,,0.588240027
1/16/2018,11490.5,1053.689941,1.179239988,1.034150004,0.756452978,1772.069946,188.3309937,0.626492977,0.441197008,,13.89190006,,,10.27589989,0.054487899,,320.0369873,4.839389801,1.033810019,,,24.03630066,145.298996,,,,759.6149902,2.600850105,,0.882260025,,513.6589966,28.45730019,,,8.39081955,,,,1063.180054,17.37529945,,,,,0.00682216,,,,0.483812988
1/15/2018,13819.7998,1291.920044,1.676730037,1.006620049,0.877687991,2401.540039,232.7740021,0.778586984,0.599270999,,19.56469917,,,12.94449997,0.075693898,,414.5700073,5.228869915,1.389709949,,,26.66650009,187.4049988,,,,939.1900024,3.482270002,,1.087569952,,627.9940186,40.49560165,,,10.76990032,,,,1234.02002,22.46109962,,,,,0.00985702,,,,0.689568996
1/14/2018,13772,1366.77002,1.861189961,1.016119957,1.010840058,2553.320068,238.6750031,0.802262008,0.630855978,,20.77729988,,,13.43570042,0.084782399,,399.5190125,5.551229954,1.39151001,,,26.50119972,170.4179993,,,,1014.070007,3.7355299,,1.058650017,,675.7559814,42.95729828,,,11.09119987,,,,1403.109985,23.82620049,,,,,0.0116845,,,,0.662358999
1/13/2018,14360.2002,1396.420044,2.021349907,1.002020001,1.101230025,2685.290039,259.1929932,0.884123981,0.671563983,,22.17440033,,,16.23390007,0.103035003,,420.0539856,6.0728302,1.509359956,,,26.86030006,140.621994,,,,1100.26001,3.936980009,,1.149549961,,701.5830078,42.39390182,,,11.82859993,,,,1422.98999,25.71699905,,,,,0.0130234,,,,0.763972998
1/12/2018,13980.59961,1273.199951,2.043230057,1.006080031,1.051560044,2620.98999,236.8560028,0.897508025,0.677959979,,22.31629944,,,13.74580002,0.108857997,,394.7829895,5.747039795,1.44464004,,,27.66329956,124.4690018,,,,1054.869995,3.691030025,,1.143159986,,700.809021,36.40390015,,,11.34080029,,,,1327.880005,22.83519936,,,,,0.0130561,,,,0.742049992
1/11/2018,13405.7998,1154.930054,1.950799942,1.001710057,1.010329962,2462.610107,229.3659973,0.688412011,0.558125973,,21.04269981,,,11.35490036,0.109080002,,355.5920105,5.271480083,1.313009977,,,25.71649933,108.2949982,,,,1007.880005,3.367330074,,1.124559999,,646.5980225,32.79389954,,,10.71240044,,,,1015.159973,21.65660095,,,,,0.0114693,,,,0.653207004
1/10/2018,14973.2998,1255.819946,1.974920034,1.00127995,1.188709974,2895.379883,250.5180054,0.79312098,0.566929996,,17.39080048,,,11.33829975,0.129553005,,407.7409973,4.947179794,1.44738996,,,24.94319916,122.987999,,,,1106.359985,3.783890009,,1.245190024,,721.4019775,36.95220184,,,12.7432003,,,,1076.530029,23.34690094,,,,,0.0131021,,,,0.802174985
1/9/2018,14595.40039,1299.73999,2.101779938,1.005990028,1.228279948,2391.560059,247.0370026,0.814742982,0.585653007,,17.41180038,,,9.326939583,0.124782003,,413.3340149,4.970749855,1.540400028,,,27.32099915,126.939003,,,,1111.859985,3.537169933,,1.13143003,,672.7839966,38.32160187,,,12.98859978,,,,1096.439941,25.29089928,,,,,0.0134201,,,,0.891961992
1/8/2018,15170.09961,1148.530029,2.456209898,1.009320021,1.377300024,2421.469971,255.7630005,0.899002016,0.629323006,,18.2609005,,,9.692649841,0.151993006,,405.0740051,4.735949993,1.653480053,,,26.08209991,102.3769989,,,,1087.75,3.845849991,,1.237409949,,695.4920044,34.18629837,,,13.62930012,,,,1112.880005,23.88909912,,,,,0.015045,,,,0.84818399
1/7/2018,16477.59961,1153.170044,3.377810001,1.001569986,1.27046001,2786.879883,288.4509888,1.008520007,0.699644983,,18.65679932,,,12.52190018,0.199654996,,459.3309937,5.439260006,1.842720032,,,26.01840019,102.4290009,,,,1285.430054,4.070559978,,1.368829966,,880.7609863,40.79309845,,,12.94699955,,,,1169.349976,24.41189957,,,,,0.0170877,,,,0.758233011
1/6/2018,17527,1041.680054,3.09397006,1.008990049,1.063570023,2786.649902,296.45401,1.027150035,0.709945023,,22.75979996,,,12.57970047,0.174796999,,452.7709961,5.448900223,1.654410005,,,24.46969986,100.8619995,,,,1265.030029,3.942229986,,1.410859942,,764.257019,38.42480087,,,12.86380005,,,,1216.900024,19.30610085,,,,,0.0148629,,,,0.663905025
1/5/2018,17429.5,997.7199707,3.048710108,0.998633981,0.907486022,2584.47998,249.2709961,0.999558985,0.662711978,,14.91720009,,,10.83959961,0.220554993,,384.9360046,5.48390007,1.591789961,,,24.11809921,95.28179932,,,,1152.410034,3.754450083,,1.36176002,,588.8549805,36.19950104,,,12.05700016,,,,1096.780029,18.68829918,,,,,0.0121671,,,,0.552881002
1/4/2018,15599.2002,980.9219971,3.196630001,1.002529979,0.984368026,2430.179932,241.3699951,1.114120007,0.724049985,,9.213990211,,,11.2755003,0.207974002,,403.0480042,6.151750088,1.644809961,,,20.4178009,99.10900116,,,,1229.790039,4.0823102,,1.273790002,,595.1900024,36.31800079,,,12.53960037,,,,1040.25,19.93079948,,,,,0.00964394,,,,0.634124994
1/3/2018,15201,962.7199707,3.105370045,1.013440013,0.681167006,2608.689941,245.3679962,1.079660058,0.896227002,,9.535880089,,,10.22789955,0.094702803,,412.0629883,7.087800026,1.790279984,,,19.82749939,105.5589981,,,,1170.73999,4.126840115,,1.291319966,,581.8889771,34.86339951,,,12.99450016,,,,1074.530029,20.54000092,,,,,0.00931969,,,,0.65121901
1/2/2018,14982.09961,884.4439697,2.480900049,1.004899979,0.673712015,2711,255.6840057,0.782586992,0.56476599,,8.837770462,,,9.334710121,0.0786817,,383.4169922,5.541679859,1.160179973,,,20.11059952,90.32579803,,,,1217.719971,3.996150017,,1.10402,,583.5059814,34.917099,,,13.34980011,,,,1063.069946,20.2954998,,,,,0.00914509,,,,0.563300014
1/1/2018,13657.2002,772.6409912,2.391030073,1.007279992,0.733563006,2432.540039,229.0330048,0.728657007,0.480008006,,8.414609909,,,8.843179703,0.051694602,,358.9899902,4.526929855,1.041370034,,,19.48019981,78.82369995,,,,1053.97998,3.974400043,,0.907537997,,577.1929932,34.16790009,,,12.57409954,,,,970.085022,19.33239937,,,,,0.00890867,,,,0.475598991
12/31/2017,14156.40039,756.7329712,2.300570011,1.01225996,0.60155201,2533.01001,232.095993,0.719694972,0.36075601,,8.635580063,,,8.765950203,0.044751599,,349.026001,4.079380035,1.034049988,,,20.07819939,75.96060181,,,,1051.680054,3.550869942,,0.889092982,,505.5109863,27.99799919,,,12.59659958,,,,959.9140015,19.88949966,,,,,0.00897159,,,,0.412203014
12/30/2017,12952.2002,717.257019,2.159019947,1.021350026,0.586127996,2392.409912,218.9629974,0.639243007,0.323202014,,7.841010094,,,8.56387043,0.0364126,,330.8039856,3.882499933,0.926882982,,,18.71430016,72.40319824,,,,1011.469971,3.342720032,,0.767645001,,486.4549866,26.91580009,,,11.80980015,,,,918.4349976,16.56760025,,,,,0.00786045,,,,0.353929996
12/29/2017,14656.2002,753.59198,2.214600086,1.00564003,0.486348003,2779.949951,245.5019989,0.529299021,0.322941005,,8.807600021,,,9.443670273,0.036348399,,377.3659973,3.757100105,1.055870056,,,20.02129936,73.90480042,,,,1147.949951,3.688819885,,0.879381001,,571.8989868,30.03450012,,,13.64009953,,,,1007.080017,16.01569939,,,,,0.0093909,,,,0.381673992
12/28/2017,14606.5,737.0230103,1.430879951,1.006590009,0.506696999,2566.639893,249.9299927,0.407700986,0.223544002,,9.321410179,,,9.566140175,0.041973501,,378.9039917,3.789849997,0.909740984,,,21.61300087,65.42520142,,,,1160.569946,3.680150032,,0.710590005,,507.2650146,29.5265007,,,12.7098999,,,,996.7609863,15.08899975,,,,,0.00848576,,,,0.381722003
12/27/2017,15838.5,762.84198,1.399639964,1.003659964,0.505500972,2889.52002,272.1740112,0.414175987,0.229223996,,10.10700035,,,10.56110001,0.036830999,,421.848999,3.870850086,0.944464028,,,23.73310089,66.88369751,,,,1189.890015,3.741790056,,0.663042009,,554.072998,32.13529968,,,13.58269978,,,,1038.109985,15.03549957,,,,,0.00887206,,,,0.406464994
12/26/2017,16099.7998,773.8359985,1.189489961,1.004070044,0.521421015,3108.889893,286.5039978,0.428465009,0.226017997,,9.029419899,,,9.817850113,0.0378315,,381.5429993,4.260950089,0.988380015,,,23.39550018,65.51650238,,,,1222.829956,3.803970098,,0.63391602,,573.9840088,32.90190125,,,14.19750023,,,,1064.329956,15.24059963,,,,,0.00941144,,,,0.404879004
12/25/2017,14026.59961,765.8339844,1.122320056,1.011129975,0.501932979,2954.689941,273.3900146,0.416363001,0.228511006,,6.560009956,,,9.772669792,0.035177398,,360.7820129,3.900029898,1.008599997,,,24.23629951,66.32430267,,,,1175.890015,3.50158,,0.567879975,,558.8359985,32.3526001,,,14.27719975,,,,1047.199951,15.64490032,,,,,0.00893078,,,,0.390715003
12/24/2017,13925.7998,694.1480103,1.043949962,1.023030043,0.544161975,2903.120117,275.980011,0.390029013,0.224450007,,5.285679817,,,8.143520355,0.0362086,,337.0599976,4.018539906,1.044020057,,,24.44449997,59.69540024,,,,1184.689941,3.480770111,,0.525945008,,532.5020142,30.7833004,,,13.81219959,,,,1005.599976,14.34869957,,,,,0.00858241,,,,0.373255998
12/23/2017,14699.2002,719.3870239,1.17434001,1.045259953,0.577679992,3257.080078,288.2659912,0.414027005,0.234179005,,4.839260101,,,8.481599808,0.051791102,,382.0390015,4.431900024,0.927165985,,,26.87859917,58.90470123,,,,1275.5,3.609920025,,0.521227002,,594.6149902,32.72499847,,,14.27270031,,,,989.8209839,14.40719986,,,,,0.00725921,,,,0.327863991
12/22/2017,13831.7998,674.8599854,1.138280034,1.017950058,0.426878005,2696.689941,264.9320068,0.40715,0.216717005,,4.336150169,,,7.841199875,0.039074,,346.1130066,3.853219986,0.816177011,,,23.07819939,55.57049942,,,,1179.01001,3.447730064,,0.462173998,,536.6829834,30.95879936,,,12.52060032,,,,823.3950195,12.87930012,,,,,0.00605373,,,,0.302082986
12/21/2017,15802.90039,821.0629883,1.19306004,1.009209991,0.424286991,3267.169922,317.4620056,0.477851003,0.257200003,,5.180009842,,,10.6001997,0.045969099,,417.980011,5.032629967,0.998102009,,,26.02809906,71.37129974,,,,1434.819946,5.029880047,,0.474590987,,651.4879761,42.10070038,,,16.02659988,,,,1095.189941,17.11860085,,,,,0.00742457,,,,0.370375991
12/20/2017,16624.59961,819.0859985,0.775964022,1.000180006,0.372795999,3923.070068,314.6210022,0.48615101,0.252386004,,5.176209927,,,11.98890018,0.048882999,,469.197998,4.847640038,0.918995976,,,19.77190018,75.62120056,,,,1550.849976,5.089529991,,0.593110025,,675.5540161,44.04750061,,,15.20870018,,,,1277.569946,17.79019928,,,,,0.00666132,,,,0.37689501
