,V1,date,ccy,weight,ret,close,agg_rate,place,agg_volume,mom1,mom2,vol1,vol2,rsibd,kdbd,Comp_Mom,Comp_Vol,Comp,mom1_cor,mom2_cor,vol1_cor,vol2_cor,agg_volume_cor,rsibd_cor,kdbd_cor,Basket,aret
496,496,1/21/2018,ADA,0.03030303,0.089073681,0.613163,0,5,0.444444444,0.444444444,0.222222222,0.444444444,0.555555556,1,0.470588235,0.333333333,0.5,1.025062337,0.252910508,0.219898385,0.03317959,0.039613588,0.186622448,0.869511863,-0.090258394,1,0.089073681
497,497,1/21/2018,BCH,0.03030303,-0.017253308,1776.64,0,4,0.555555556,0.111111111,0.333333333,0.666666667,0.666666667,1,0.470588235,0.222222222,0.666666667,0.97696674,0.252910508,0.219898385,0.03317959,0.039613588,0.186622448,0.869511863,-0.090258394,1,-0.017253308
498,498,1/21/2018,BTC,0.03030303,0.015924121,11600.1,0,1,1,0.888888889,0.666666667,0.111111111,0.111111111,1,0.470588235,0.777777778,0.111111111,1.20653372,0.252910508,0.219898385,0.03317959,0.039613588,0.186622448,0.869511863,-0.090258394,3,0.015924121
499,499,1/21/2018,EOS,0.03030303,0.111147311,13.44,0,9,0.666666667,1,1,0.888888889,1,1,1,1,0.944444444,1.32116892,0.252910508,0.219898385,0.03317959,0.039613588,0.186622448,0.869511863,-0.090258394,3,0.111147311
500,500,1/21/2018,ETH,0.03030303,0.171556362,1049.58,0,2,0.888888889,0.555555556,0.888888889,0.222222222,0.333333333,1,0.470588235,0.722222222,0.277777778,1.183586166,0.252910508,0.219898385,0.03317959,0.039613588,0.186622448,0.869511863,-0.090258394,2,0.171556362
501,501,1/21/2018,LTC,0.03030303,0.017955672,190.42,0,6,0.333333333,0.666666667,0.444444444,0.333333333,0.222222222,1,0.470588235,0.555555556,0.277777778,1.113239829,0.252910508,0.219898385,0.03317959,0.039613588,0.186622448,0.869511863,-0.090258394,2,0.017955672
502,502,1/21/2018,NEO,0.03030303,-0.094588419,2.77,0,8,0.222222222,0.222222222,0.555555556,0.555555556,0.444444444,1,0.470588235,0.388888889,0.5,1.041444575,0.252910508,0.219898385,0.03317959,0.039613588,0.186622448,0.869511863,-0.090258394,2,-0.094588419
503,503,1/21/2018,XEM,0.03030303,0.281027326,4.9,0,7,0.111111111,0.777777778,0.777777778,0.777777778,0.888888889,1,0.470588235,0.777777778,0.833333333,1.255796002,0.252910508,0.219898385,0.03317959,0.039613588,0.186622448,0.869511863,-0.090258394,3,0.281027326
504,504,1/21/2018,XRP,0.03030303,0.014388737,1.38,0,3,0.777777778,0.333333333,0.111111111,1,0.777777778,1,1,0.222222222,0.888888889,0.951980285,0.252910508,0.219898385,0.03317959,0.039613588,0.186622448,0.869511863,-0.090258394,1,0.014388737
505,505,1/28/2018,ADA,0.03030303,-0.569369129,0.670286,0,5,0.444444444,0.777777778,0.666666667,0.888888889,0.444444444,0.470588235,1,0.722222222,0.666666667,-0.13461936,0.009892496,0.094036791,-0.086200154,-0.146812523,-0.119502827,0.643746401,-0.366071831,1,-0.569369129
506,506,1/28/2018,BCH,0.03030303,-0.404423417,1746.25,0,4,0.555555556,0.333333333,0.333333333,0.444444444,0.666666667,0.470588235,1,0.333333333,0.555555556,-0.164675447,0.009892496,0.094036791,-0.086200154,-0.146812523,-0.119502827,0.643746401,-0.366071831,1,-0.404423417
507,507,1/28/2018,BTC,0.03030303,-0.353456048,11786.3,0,1,1,0.555555556,0.777777778,0.111111111,0.111111111,0.470588235,1,0.666666667,0.111111111,-0.010387089,0.009892496,0.094036791,-0.086200154,-0.146812523,-0.119502827,0.643746401,-0.366071831,2,-0.353456048
508,508,1/28/2018,EOS,0.03030303,-0.556458328,15.02,0,9,0.666666667,0.888888889,1,0.222222222,0.888888889,1,1,0.944444444,0.555555556,0.23084908,0.009892496,0.094036791,-0.086200154,-0.146812523,-0.119502827,0.643746401,-0.366071831,3,-0.556458328
509,509,1/28/2018,ETH,0.03030303,-0.400653307,1246.01,0,2,0.888888889,1,0.888888889,0.777777778,0.333333333,1,1,0.944444444,0.555555556,0.255173253,0.009892496,0.094036791,-0.086200154,-0.146812523,-0.119502827,0.643746401,-0.366071831,3,-0.400653307
510,510,1/28/2018,LTC,0.03030303,-0.269840432,193.87,0,7,0.333333333,0.666666667,0.555555556,0.333333333,0.222222222,0.470588235,0.461538462,0.611111111,0.277777778,0.131462522,0.009892496,0.094036791,-0.086200154,-0.146812523,-0.119502827,0.643746401,-0.366071831,3,-0.269840432
511,511,1/28/2018,NEO,0.03030303,-0.370373788,2.52,0,8,0.222222222,0.111111111,0.222222222,0.555555556,0.555555556,0.470588235,0.230769231,0.166666667,0.555555556,0.111006112,0.009892496,0.094036791,-0.086200154,-0.146812523,-0.119502827,0.643746401,-0.366071831,2,-0.370373788
512,512,1/28/2018,XLM,0.03030303,-0.540431009,0.591069,0,6,0.111111111,0.222222222,0.111111111,0.666666667,0.777777778,0.470588235,0.230769231,0.166666667,0.722222222,0.059453946,0.009892496,0.094036791,-0.086200154,-0.146812523,-0.119502827,0.643746401,-0.366071831,2,-0.540431009
513,513,1/28/2018,XRP,0.03030303,-0.540177197,1.4,0,3,0.777777778,0.444444444,0.444444444,1,1,0.470588235,1,0.444444444,1,-0.249954231,0.009892496,0.094036791,-0.086200154,-0.146812523,-0.119502827,0.643746401,-0.366071831,1,-0.540177197
514,514,2/4/2018,ADA,0.03030303,-0.025456872,0.379303,0,5,0.555555556,0.111111111,0.333333333,0.666666667,0.888888889,1,1,0.222222222,0.777777778,0.322173298,0.152672717,0.180707811,-0.350853548,-0.22662146,0.164586464,0.414986767,0.265330622,2,-0.025456872
515,515,2/4/2018,BCH,0.03030303,0.043867345,1165.38,0,4,0.444444444,0.555555556,0.666666667,0.222222222,0.222222222,1,1,0.611111111,0.222222222,0.757279659,0.152672717,0.180707811,-0.350853548,-0.22662146,0.164586464,0.414986767,0.265330622,3,0.043867345
516,516,2/4/2018,BTC,0.03030303,-0.017924559,8277.01,0,1,1,0.888888889,0.777777778,0.111111111,0.111111111,1,0.307692308,0.833333333,0.111111111,0.70872267,0.152672717,0.180707811,-0.350853548,-0.22662146,0.164586464,0.414986767,0.265330622,3,-0.017924559
517,517,2/4/2018,EOS,0.03030303,-0.023502844,8.61,0,9,0.666666667,0.222222222,0.555555556,0.555555556,0.777777778,1,0.307692308,0.388888889,0.666666667,0.259767684,0.152672717,0.180707811,-0.350853548,-0.22662146,0.164586464,0.414986767,0.265330622,1,-0.023502844
518,518,2/4/2018,ETH,0.03030303,-0.02427757,834.68,0,2,0.888888889,0.666666667,1,0.333333333,0.333333333,0.25,0.307692308,0.833333333,0.333333333,0.275384836,0.152672717,0.180707811,-0.350853548,-0.22662146,0.164586464,0.414986767,0.265330622,2,-0.02427757
519,519,2/4/2018,LTC,0.03030303,0.00653179,148.02,0,6,0.333333333,1,0.888888889,0.888888889,0.444444444,0.25,1,0.944444444,0.666666667,0.269788726,0.152672717,0.180707811,-0.350853548,-0.22662146,0.164586464,0.414986767,0.265330622,1,0.00653179
520,520,2/4/2018,NEO,0.03030303,-0.023256862,1.74,0,7,0.222222222,0.777777778,0.444444444,0.777777778,0.666666667,1,1,0.611111111,0.722222222,0.455410352,0.152672717,0.180707811,-0.350853548,-0.22662146,0.164586464,0.414986767,0.265330622,2,-0.023256862
521,521,2/4/2018,XLM,0.03030303,-0.047181072,0.344296,0,8,0.111111111,0.333333333,0.111111111,1,1,1,1,0.222222222,1,0.173811932,0.152672717,0.180707811,-0.350853548,-0.22662146,0.164586464,0.414986767,0.265330622,1,-0.047181072
522,522,2/4/2018,XRP,0.03030303,0.203704961,0.815703,0,3,0.777777778,0.444444444,0.222222222,0.444444444,0.555555556,1,1,0.333333333,0.5,0.5064935,0.152672717,0.180707811,-0.350853548,-0.22662146,0.164586464,0.414986767,0.265330622,3,0.203704961
523,523,2/11/2018,ADA,0.03030303,0.041968756,0.369769,0,5,0.333333333,0.222222222,0.111111111,0.222222222,0.444444444,1,0.307692308,0.166666667,0.333333333,0.399960607,-0.074335475,0.143132388,-0.338733512,-0.137356633,0.227368958,0.447653931,0.29004163,2,0.041968756
524,524,2/11/2018,BCH,0.03030303,0.200155408,1217.64,0,4,0.666666667,0.888888889,0.777777778,1,1,1,1,0.833333333,1,0.306854628,-0.074335475,0.143132388,-0.338733512,-0.137356633,0.227368958,0.447653931,0.29004163,1,0.200155408
525,525,2/11/2018,BTC,0.03030303,0.260739228,8129.97,0,1,1,0.666666667,0.666666667,0.111111111,0.111111111,1,1,0.666666667,0.111111111,0.730661264,-0.074335475,0.143132388,-0.338733512,-0.137356633,0.227368958,0.447653931,0.29004163,3,0.260739228
526,526,2/11/2018,EOS,0.03030303,0.109158289,8.41,0,9,0.444444444,0.444444444,0.333333333,0.888888889,0.777777778,1,1,0.388888889,0.833333333,0.344438975,-0.074335475,0.143132388,-0.338733512,-0.137356633,0.227368958,0.447653931,0.29004163,2,0.109158289
527,527,2/11/2018,ETH,0.03030303,0.12585464,814.66,0,2,0.888888889,0.333333333,0.444444444,0.444444444,0.222222222,1,1,0.388888889,0.333333333,0.595459539,-0.074335475,0.143132388,-0.338733512,-0.137356633,0.227368958,0.447653931,0.29004163,3,0.12585464
528,528,2/11/2018,LTC,0.03030303,0.370194789,148.99,0,6,0.555555556,0.777777778,1,0.333333333,0.333333333,1,1,0.888888889,0.333333333,0.664314752,-0.074335475,0.143132388,-0.338733512,-0.137356633,0.227368958,0.447653931,0.29004163,3,0.370194789
529,529,2/11/2018,NEO,0.03030303,0.152468594,1.7,0,8,0.222222222,0.555555556,0.555555556,0.555555556,0.555555556,1,0.307692308,0.555555556,0.555555556,0.310623491,-0.074335475,0.143132388,-0.338733512,-0.137356633,0.227368958,0.447653931,0.29004163,1,0.152468594
530,530,2/11/2018,XLM,0.03030303,0.305403924,0.328429,0,7,0.111111111,0.111111111,0.222222222,0.666666667,0.888888889,1,1,0.166666667,0.777777778,0.413326134,-0.074335475,0.143132388,-0.338733512,-0.137356633,0.227368958,0.447653931,0.29004163,2,0.305403924
531,531,2/11/2018,XRP,0.03030303,0.113328685,1,0,3,0.777777778,1,0.888888889,0.777777778,0.666666667,1,0.307692308,0.944444444,0.722222222,0.234760336,-0.074335475,0.143132388,-0.338733512,-0.137356633,0.227368958,0.447653931,0.29004163,1,0.113328685
532,532,2/18/2018,ADA,0.03030303,-0.114109659,0.385618,0,6,0.333333333,0.111111111,0.111111111,0.222222222,0.111111111,0.470588235,1,0.111111111,0.166666667,0.051041585,-0.024840405,0.103598863,-0.068224288,-0.121810206,0.015961696,0.800095138,-0.305529294,2,-0.114109659
533,533,2/18/2018,BCH,0.03030303,-0.233166996,1487.46,0,4,0.555555556,0.666666667,0.666666667,0.666666667,1,0.470588235,1,0.666666667,0.833333333,-0.043801361,-0.024840405,0.103598863,-0.068224288,-0.121810206,0.015961696,0.800095138,-0.305529294,1,-0.233166996
534,534,2/18/2018,BTC,0.03030303,-0.087813285,10551.8,0,1,1,0.777777778,0.555555556,0.555555556,0.333333333,1,1,0.666666667,0.444444444,0.454294669,-0.024840405,0.103598863,-0.068224288,-0.121810206,0.015961696,0.800095138,-0.305529294,3,-0.087813285
535,535,2/18/2018,EOS,0.03030303,-0.171717004,9.38,0,9,0.444444444,0.222222222,0.222222222,0.333333333,0.666666667,0.470588235,1,0.222222222,0.5,-0.015460289,-0.024840405,0.103598863,-0.068224288,-0.121810206,0.015961696,0.800095138,-0.305529294,1,-0.171717004
536,536,2/18/2018,ETH,0.03030303,-0.089513738,923.92,0,2,0.888888889,0.444444444,0.333333333,0.111111111,0.222222222,0.470588235,1,0.388888889,0.166666667,0.059829428,-0.024840405,0.103598863,-0.068224288,-0.121810206,0.015961696,0.800095138,-0.305529294,3,-0.089513738
537,537,2/18/2018,LTC,0.03030303,0.021733009,215.74,0,5,0.777777778,1,1,1,0.888888889,1,1,1,0.944444444,0.396824275,-0.024840405,0.103598863,-0.068224288,-0.121810206,0.015961696,0.800095138,-0.305529294,3,0.021733009
538,538,2/18/2018,NEO,0.03030303,-0.084260344,1.98,0,8,0.222222222,0.555555556,0.444444444,0.777777778,0.444444444,0.470588235,1,0.5,0.611111111,-0.003971425,-0.024840405,0.103598863,-0.068224288,-0.121810206,0.015961696,0.800095138,-0.305529294,2,-0.084260344
539,539,2/18/2018,XLM,0.03030303,-0.328214948,0.445735,0,7,0.111111111,0.888888889,0.777777778,0.888888889,0.777777778,0.470588235,1,0.833333333,0.833333333,-0.025902484,-0.024840405,0.103598863,-0.068224288,-0.121810206,0.015961696,0.800095138,-0.305529294,1,-0.328214948
540,540,2/18/2018,XRP,0.03030303,-0.171501378,1.12,0,3,0.666666667,0.333333333,0.888888889,0.444444444,0.555555556,0.470588235,1,0.611111111,0.5,0.056799566,-0.024840405,0.103598863,-0.068224288,-0.121810206,0.015961696,0.800095138,-0.305529294,2,-0.171501378
541,541,2/25/2018,ADA,0.03030303,-0.13433521,0.344033,0,6,0.333333333,0.555555556,0.111111111,0.555555556,0.222222222,1,0.666666667,0.333333333,0.388888889,0.174963356,-0.327275722,-0.014797036,-0.016310854,0.177300734,0.147416056,0.687713897,-0.539437737,2,-0.13433521
542,542,2/25/2018,BCH,0.03030303,0.090025814,1178.1,0,4,0.555555556,0.222222222,0.444444444,0.666666667,0.666666667,1,0.666666667,0.333333333,0.666666667,0.356110927,-0.327275722,-0.014797036,-0.016310854,0.177300734,0.147416056,0.687713897,-0.539437737,2,0.090025814
543,543,2/25/2018,BTC,0.03030303,0.174958911,9664.73,0,1,1,0.777777778,0.888888889,0.333333333,0.555555556,1,1,0.833333333,0.444444444,-0.026361088,-0.327275722,-0.014797036,-0.016310854,0.177300734,0.147416056,0.687713897,-0.539437737,1,0.174958911
544,544,2/25/2018,EOS,0.03030303,0.034829391,7.9,0,9,0.444444444,0.333333333,0.222222222,0.444444444,0.333333333,1,0.666666667,0.277777778,0.388888889,0.267559578,-0.327275722,-0.014797036,-0.016310854,0.177300734,0.147416056,0.687713897,-0.539437737,2,0.034829391
545,545,2/25/2018,ETH,0.03030303,0.02555807,844.81,0,2,0.888888889,0.666666667,0.666666667,0.111111111,0.111111111,1,0.222222222,0.666666667,0.111111111,0.357678104,-0.327275722,-0.014797036,-0.016310854,0.177300734,0.147416056,0.687713897,-0.539437737,3,0.02555807
546,546,2/25/2018,LTC,0.03030303,-0.030765989,220.48,0,5,0.777777778,1,1,0.777777778,1,1,0.666666667,1,0.888888889,0.150630495,-0.327275722,-0.014797036,-0.016310854,0.177300734,0.147416056,0.687713897,-0.539437737,1,-0.030765989
547,547,2/25/2018,NEO,0.03030303,0.037740328,1.82,0,7,0.222222222,0.888888889,0.777777778,1,0.777777778,1,0.666666667,0.833333333,0.888888889,0.147257898,-0.327275722,-0.014797036,-0.016310854,0.177300734,0.147416056,0.687713897,-0.539437737,1,0.037740328
548,548,2/25/2018,XLM,0.03030303,0.311197719,0.321022,0,8,0.111111111,0.111111111,0.555555556,0.888888889,0.888888889,1,0.222222222,0.333333333,0.888888889,0.666356415,-0.327275722,-0.014797036,-0.016310854,0.177300734,0.147416056,0.687713897,-0.539437737,3,0.311197719
549,549,2/25/2018,XRP,0.03030303,0.068123024,0.943487,0,3,0.666666667,0.444444444,0.333333333,0.222222222,0.444444444,1,0.222222222,0.388888889,0.333333333,0.492626315,-0.327275722,-0.014797036,-0.016310854,0.177300734,0.147416056,0.687713897,-0.539437737,3,0.068123024
550,550,3/4/2018,ADA,0.03030303,-0.296999908,0.300787,0,6,0.444444444,0.111111111,0.222222222,0.222222222,0.333333333,0.4375,0.375,0.166666667,0.277777778,0.035748522,-0.259744726,-0.063978173,0.042178727,-0.007424887,-0.122577552,0.546112537,-0.44532241,3,-0.296999908
551,551,3/4/2018,BCH,0.03030303,-0.118375688,1289.08,0,4,0.555555556,0.777777778,0.333333333,0.666666667,0.777777778,0.4375,1,0.555555556,0.722222222,-0.40740367,-0.259744726,-0.063978173,0.042178727,-0.007424887,-0.122577552,0.546112537,-0.44532241,1,-0.118375688
552,552,3/4/2018,BTC,0.03030303,-0.183907512,11512.6,0,1,1,0.888888889,1,0.444444444,0.444444444,1,1,0.944444444,0.444444444,-0.178626096,-0.259744726,-0.063978173,0.042178727,-0.007424887,-0.122577552,0.546112537,-0.44532241,1,-0.183907512
553,553,3/4/2018,ETH,0.03030303,-0.180790445,866.68,0,2,0.888888889,0.444444444,0.555555556,0.111111111,0.111111111,0.4375,0.375,0.5,0.111111111,-0.075195661,-0.259744726,-0.063978173,0.042178727,-0.007424887,-0.122577552,0.546112537,-0.44532241,2,-0.180790445
554,554,3/4/2018,LTC,0.03030303,-0.123558569,213.8,0,5,0.777777778,0.333333333,0.888888889,0.333333333,0.555555556,0.4375,0.375,0.611111111,0.444444444,-0.061588093,-0.259744726,-0.063978173,0.042178727,-0.007424887,-0.122577552,0.546112537,-0.44532241,3,-0.123558569
555,555,3/4/2018,NEO,0.03030303,-0.307273082,1.89,0,7,0.333333333,0.555555556,0.666666667,0.777777778,0.888888889,0.4375,0.375,0.611111111,0.833333333,-0.088820633,-0.259744726,-0.063978173,0.042178727,-0.007424887,-0.122577552,0.546112537,-0.44532241,2,-0.307273082
556,556,3/4/2018,XLM,0.03030303,-0.337591037,0.438214,0,8,0.111111111,1,0.777777778,1,1,1,1,0.888888889,1,-0.17396156,-0.259744726,-0.063978173,0.042178727,-0.007424887,-0.122577552,0.546112537,-0.44532241,2,-0.337591037
557,557,3/4/2018,XMR,0.03030303,-0.017742287,0.356651,0,9,0.222222222,0.222222222,0.111111111,0.555555556,0.222222222,1,0.375,0.166666667,0.388888889,0.336069549,-0.259744726,-0.063978173,0.042178727,-0.007424887,-0.122577552,0.546112537,-0.44532241,3,-0.017742287
558,558,3/4/2018,XRP,0.03030303,-0.194929015,1.01,0,3,0.666666667,0.666666667,0.444444444,0.888888889,0.666666667,0.4375,0.75,0.555555556,0.777777778,-0.26412319,-0.259744726,-0.063978173,0.042178727,-0.007424887,-0.122577552,0.546112537,-0.44532241,1,-0.194929015
559,559,3/11/2018,ADA,0.03030303,-0.358553362,0.223498,0,7,0.444444444,0.333333333,0.111111111,0.666666667,0.555555556,1,0.611111111,0.222222222,0.611111111,-0.598309105,-0.198017882,-0.168043249,-0.367319732,-0.427321382,0.219103636,0.084018867,-0.18878719,2,-0.358553362
560,560,3/11/2018,BCH,0.03030303,-0.199441164,1145.17,0,4,0.555555556,0.888888889,0.777777778,0.777777778,0.777777778,0.470588235,0.611111111,0.833333333,0.777777778,-1.000602059,-0.198017882,-0.168043249,-0.367319732,-0.427321382,0.219103636,0.084018867,-0.18878719,1,-0.199441164
561,561,3/11/2018,BTC,0.03030303,-0.152516778,9578.63,0,1,1,0.555555556,1,0.333333333,0.444444444,0.470588235,0.166666667,0.777777778,0.388888889,-0.58233995,-0.198017882,-0.168043249,-0.367319732,-0.427321382,0.219103636,0.084018867,-0.18878719,2,-0.152516778
562,562,3/11/2018,ETH,0.03030303,-0.29483193,723.34,0,2,0.888888889,0.666666667,0.333333333,0.222222222,0.111111111,0.470588235,0.611111111,0.5,0.166666667,-0.392964758,-0.198017882,-0.168043249,-0.367319732,-0.427321382,0.219103636,0.084018867,-0.18878719,3,-0.29483193
563,563,3/11/2018,LTC,0.03030303,-0.204075385,188.95,0,5,0.666666667,0.777777778,0.444444444,0.444444444,0.222222222,0.470588235,0.611111111,0.611111111,0.333333333,-0.562744977,-0.198017882,-0.168043249,-0.367319732,-0.427321382,0.219103636,0.084018867,-0.18878719,3,-0.204075385
